ID,TARGET
272,0.0008123249299719886
274,0.024274576214340874
275,0.001822817871664159
277,0.17907373000365628
278,0.16908739925198532
280,0.0009763528571318022
281,0.031180489561810843
282,0.017485301757376046
283,0.01333594243514586
284,0.19757827132663422
286,0.0
290,0.001784266185755855
291,0.03710131620684848
293,0.031693739176829355
295,0.5558982664664747
297,0.0
298,0.1525969016042518
300,0.000416568209921103
304,0.006490413496380212
305,0.00022809378722188367
308,0.007130114315707149
309,0.010486498326135199
310,2.1233815414577844e-05
312,0.03710131620684848
313,0.1977486963449333
315,0.00398633282734093
317,0.025855498383592843
318,0.017073191799269864
321,0.007471196478835353
323,0.28336523938629954
325,0.019931229712143575
326,0.017073191799269864
327,0.01333594243514586
328,0.0
329,0.024574097828402575
330,0.00393904684380621
331,0.018659060987710047
334,0.0440651038523491
335,0.0006292787447039443
336,0.05050877114325605
337,0.0038199738649324685
338,0.021943298043621905
339,0.017073191799269864
341,0.18198863636363638
343,0.19959301125668422
346,0.00017441592633987712
348,0.001822817871664159
350,0.09029044286923048
351,3.884978722902294e-05
352,0.017073191799269864
357,0.09804508384148419
358,0.01333594243514586
360,4.40910096359277e-05
361,0.017073191799269864
364,0.0037168192671860664
365,0.19777394670007986
366,0.024896577966096962
367,0.0005459057071960298
368,0.005
370,0.001822817871664159
372,0.0008101946886524508
376,1.5379883112888342e-06
377,0.004575604232375934
379,0.07209337383980623
380,0.017073191799269864
381,0.048983750591304526
385,0.01333594243514586
386,0.03910441649475967
389,0.11611024351199195
391,0.03338446469838608
392,0.001822817871664159
393,0.01333594243514586
395,0.008374703012484145
396,0.010486498326135199
397,3.884978722902294e-05
398,0.051768667605974455
399,0.02827012600495995
400,1.7761989342806394e-05
401,0.0006293285391253543
403,0.006912664029242343
405,0.04607828310546726
406,0.02827012600495995
409,0.017073191799269864
411,0.0035798518088622742
413,9.786770419959515e-05
418,0.009287524284471618
419,0.021943298043621905
422,0.017073191799269864
424,0.18092070672130628
425,0.0060384088417975885
427,0.001822817871664159
430,1.5379883112888342e-06
431,0.017073191799269864
434,0.017073191799269864
435,0.03910441649475967
437,0.16748844577227195
438,0.0
439,0.21711965365223881
442,0.01333594243514586
446,0.01333594243514586
450,0.01452499122234688
451,0.017073191799269864
452,0.010907382067528117
454,1.5379883112888342e-06
455,0.004075586183468858
463,0.031693739176829355
464,0.01333594243514586
465,0.001822817871664159
467,0.1977486963449333
468,0.016690835709680153
470,0.015418755638233672
472,0.19429413853854227
473,0.021943298043621905
475,0.01674245986389814
476,0.004844831952188201
479,0.017073191799269864
481,0.025162393304130094
483,0.03335846621956104
484,0.0
486,0.06195593826390769
487,0.001822817871664159
491,0.02827012600495995
494,0.010486498326135199
495,9.320120498424712e-05
497,0.00927785166780371
498,0.000560612702161435
499,0.01333594243514586
503,0.017073191799269864
504,0.0004154025394011839
505,0.004844831952188201
506,0.0025195410045882423
507,0.04391409645771263
508,0.1118934700662072
509,0.031693739176829355
510,0.004397933944334229
511,0.0
512,0.02977822220726196
516,9.320120498424712e-05
518,0.03910441649475967
519,0.015256074393089463
520,0.007392965605955161
521,0.001822817871664159
522,0.005083873172177804
524,0.1792112370229967
525,0.011820669168230142
526,0.001822817871664159
528,0.017073191799269864
529,0.0196120622384397
531,0.07519190646052624
532,0.16908739925198532
534,0.16433828847702597
536,0.37884282129487895
539,0.05371132104236234
540,0.011239394872712742
541,0.001822817871664159
542,0.04289446673819485
545,0.011560676753887705
546,0.001822817871664159
552,0.008762928477957725
556,1.5379883112888342e-06
557,0.001822817871664159
559,0.00859461429288578
562,0.007028759833585169
563,0.0007420707547177328
565,0.02250429422547319
569,1.5379883112888342e-06
570,0.07124229961430495
574,0.011404605855160246
575,0.004844831952188201
585,0.010486498326135199
589,0.019951070766648475
590,0.0008731464682614736
592,0.021943298043621905
593,0.012906959907407433
594,0.0005733491498616053
595,0.017073191799269864
597,0.00251810217611865
601,0.008580057565740554
603,0.01333594243514586
604,4.40910096359277e-05
605,0.03710131620684848
607,0.001822817871664159
608,0.0022966800101937553
610,0.021943298043621905
612,0.001042486231313926
613,0.03080154755799406
615,5.798993737861332e-05
616,0.3903642093166539
617,0.02827012600495995
619,0.008374703012484145
620,0.17934084142506784
621,0.001822817871664159
624,0.020234364734972622
625,0.0004207422705151777
628,0.001822817871664159
629,0.11535456089018664
630,0.03910441649475967
632,0.0
634,1.5379883112888342e-06
637,0.031693739176829355
638,0.0005341052151127275
642,0.035834629641100874
643,4.155698547333529e-05
644,0.11685105177336924
646,1.5379883112888342e-06
655,0.0
660,0.021943298043621905
664,0.018049028982346747
665,0.09774987900018131
666,0.001822817871664159
670,0.3277288691506942
671,0.1842469667050834
672,0.0008541587336231385
675,1.5379883112888342e-06
676,0.03910441649475967
677,0.017073191799269864
678,0.0007651593373346056
680,0.001822817871664159
683,0.20176653809828454
684,0.031693739176829355
685,0.06195593826390769
691,0.008176449223505695
693,0.00393904684380621
696,9.320120498424712e-05
698,0.0
699,0.017073191799269864
700,0.0016967370973888596
703,0.0019943861968941905
704,0.047183294430367305
705,6.741104127276134e-05
707,0.17907373000365628
709,0.09365355004525616
711,0.21737050814128106
713,0.017073191799269864
716,0.001822817871664159
719,0.001822817871664159
721,0.010486498326135199
722,0.0014087136906182473
723,0.0007370022869561038
724,4.40910096359277e-05
727,1.5379883112888342e-06
728,0.021943298043621905
729,0.004844831952188201
733,0.017073191799269864
736,0.0007402312501601861
739,0.010841051143696703
742,0.21737050814128106
743,0.0036375237280869156
744,0.00022894558969505582
745,0.19521846579443702
747,1.1198208286674133e-05
749,0.01966666666666667
750,0.024574097828402575
751,0.04641215448079695
752,0.00021559040321424648
755,0.008055708888975457
756,3.884978722902294e-05
762,0.00437528163265629
763,0.021943298043621905
764,0.025479968718669723
765,0.05224690107849795
766,0.010486498326135199
769,0.024574097828402575
770,0.08684875644951504
773,0.010486498326135199
774,0.047564972267902995
776,0.018337117296793853
777,0.024574097828402575
778,0.0
779,0.017073191799269864
780,0.001822817871664159
781,0.019786899787930242
786,0.000631526670979167
788,0.0004364597378856733
794,0.04289446673819485
796,0.21737050814128106
801,0.10955936237443886
802,0.011268835867573107
803,1.1013215859030838e-05
804,0.001822817871664159
805,2.2727272727272726e-05
809,0.021739768847193627
810,0.16908739925198532
817,0.01333594243514586
819,4.545454545454545e-05
821,0.010486498326135199
824,0.17907373000365628
825,0.08371652274976402
826,0.1525969016042518
830,0.0
831,0.03520113240568509
832,0.010486498326135199
833,0.007025898098858576
837,0.017073191799269864
839,1.5379883112888342e-06
840,1.5379883112888342e-06
841,0.04089169649508438
842,1.5379883112888342e-06
843,0.0
844,0.04089169649508438
845,0.01333594243514586
848,0.012018737697441296
853,0.001099673202614379
854,1.5379883112888342e-06
855,0.001822817871664159
856,0.016428824781983632
861,0.0009099107788721829
865,0.017073191799269864
866,0.0
867,0.014190959550703357
870,0.0003722744522805231
871,0.1111068405295817
872,0.017073191799269864
873,0.017073191799269864
874,0.02014624893745398
875,0.00016239330413009623
876,0.0
879,0.017073191799269864
880,0.001822817871664159
883,0.024574097828402575
884,0.004823634959886962
886,0.024589524746363126
890,0.001822817871664159
892,0.021943298043621905
893,0.011977679396036944
894,0.024574097828402575
895,0.04289446673819485
896,0.02827012600495995
897,0.001822817871664159
899,0.11055999168111423
900,0.0
901,0.002147296315639771
902,0.1977486963449333
905,0.0007577185523791992
912,0.10589430234158619
914,0.18801170866972008
915,0.02054348494874355
917,0.06983987071738133
918,0.004844831952188201
919,0.031693739176829355
921,1.1210762331838564e-05
922,0.003335524911720451
923,9.786770419959515e-05
926,1.5379883112888342e-06
929,7.872432034384897e-05
930,0.010486498326135199
931,0.03941777733931082
937,0.001822817871664159
938,0.0031387269784375416
939,0.014021260179026562
941,0.03335846621956104
946,0.0
947,0.021596491228070173
950,0.007130114315707149
951,0.001822817871664159
952,0.031693739176829355
953,0.024230454584334774
954,1.5379883112888342e-06
955,0.017073191799269864
956,0.16187906900476573
957,0.03080154755799406
960,0.03710131620684848
963,0.18801170866972008
966,0.01649664578237696
969,0.02827012600495995
971,0.0004798117654058204
972,0.001822817871664159
975,0.0007967027476247421
980,0.0
982,0.3475102993412705
983,0.003981664731728655
985,0.11610588308778201
987,0.0062146930142144095
988,0.02875654419369143
991,0.01333594243514586
992,4.40910096359277e-05
995,0.16908739925198532
996,0.004844831952188201
998,0.001822817871664159
1001,0.1948173479834033
1002,0.010486498326135199
1004,0.017073191799269864
1005,0.01732114541323038
1010,0.001822817871664159
1011,0.00393904684380621
1012,0.001822817871664159
1013,0.01886056827614146
1014,0.010486498326135199
1015,0.04130657870113353
1016,0.01333594243514586
1022,1.5379883112888342e-06
1023,0.011977679396036944
1024,0.001822817871664159
1025,0.021943298043621905
1026,0.1111068405295817
1028,0.004823634959886962
1029,0.00014184397163120567
1032,0.16908739925198532
1034,0.07804213641603842
1036,0.021943298043621905
1037,0.000124631153905886
1039,0.08212289779806213
1042,0.017073191799269864
1045,0.017073191799269864
1046,0.025247276965312714
1050,0.0011871214479267013
1052,0.011790059903117111
1055,0.017073191799269864
1057,0.0001079136690647482
1058,0.003981664731728655
1060,0.001822817871664159
1062,0.010486498326135199
1063,0.017073191799269864
1064,0.04289446673819485
1065,0.00291864852485557
1066,0.0
1067,0.17907373000365628
1068,0.014422194272046145
1070,0.17464246428942962
1072,0.024574097828402575
1077,0.19526798888588337
1078,0.01333594243514586
1079,0.001822817871664159
1081,0.03910441649475967
1082,0.1977486963449333
1093,0.017842560310006247
1094,0.017073191799269864
1102,0.004533961614122345
1103,0.06741525323130794
1106,0.00561965113135623
1107,0.1842469667050834
1112,0.03710131620684848
1113,0.001822817871664159
1114,0.00500904172329384
1116,0.00017456205062789599
1118,0.0
1120,0.021943298043621905
1121,0.047564972267902995
1128,0.0020139772158382597
1130,0.11055999168111423
1132,0.010486498326135199
1135,0.001822817871664159
1138,0.02670641105210338
1139,0.008055708888975457
1141,0.021943298043621905
1143,0.17907373000365628
1146,0.0003869047619047619
1148,0.017073191799269864
1149,0.031597510257772854
1151,0.010486498326135199
1152,0.021943298043621905
1153,0.010486498326135199
1155,0.006697314187703181
1157,0.00561965113135623
1160,0.26905770047772803
1161,0.0001921779156826835
1162,0.009478443998198896
1164,0.06741525323130794
1168,0.040710789884136275
1169,0.001822817871664159
1174,0.24423031173404172
1176,2.1233815414577844e-05
1177,0.1525969016042518
1178,0.01594888855478803
1180,0.0001233183856502242
1181,0.000625
1182,0.14282258141569407
1185,0.010486498326135199
1190,0.0
1194,0.001822817871664159
1196,0.035049492376124834
1199,0.017073191799269864
1200,0.012169565825695578
1201,0.01879858840508515
1202,0.007849110267368144
1206,0.18999906278493411
1207,0.020607119378311306
1208,1.5379883112888342e-06
1212,0.01941812660458895
1216,1.5379883112888342e-06
1219,0.017073191799269864
1221,0.01333594243514586
1222,0.001822817871664159
1225,0.024574097828402575
1227,0.017073191799269864
1230,0.011341271574324942
1231,0.017073191799269864
1232,0.017073191799269864
1233,0.0028011828463215486
1234,0.1111068405295817
1235,0.010907382067528117
1236,0.1842469667050834
1237,0.0
1238,0.010530387624078444
1239,0.024574097828402575
1240,0.006604924908239642
1241,0.010486498326135199
1244,0.08469113433422558
1245,0.03688588347308672
1247,0.017073191799269864
1250,0.016919496713125676
1251,0.003981664731728655
1257,0.010486498326135199
1259,0.001822817871664159
1266,0.09188194295921967
1267,0.1753810036019367
1268,0.00786253045812515
1270,0.20176653809828454
1272,0.006498730373212087
1273,0.3813535441523247
1276,0.06195593826390769
1278,1.5379883112888342e-06
1279,0.027429448522022056
1283,0.010907382067528117
1284,0.017073191799269864
1286,6.40715464841028e-05
1289,0.05572351045361699
1290,9.320120498424712e-05
1292,0.0001483015715643903
1293,0.03910441649475967
1294,0.3139643560293722
1296,0.2828235728318926
1298,0.010486498326135199
1299,0.2080606057725129
1301,1.5379883112888342e-06
1304,0.00876306862726872
1306,0.01743234330018857
1308,0.02809343016704189
1310,0.02053689736836634
1311,0.001822817871664159
1312,0.019771971398006936
1315,0.001822817871664159
1318,0.07900955060695143
1319,2.1233815414577844e-05
1320,0.001822817871664159
1323,0.001822817871664159
1324,0.03429252468037143
1325,0.09847540178686985
1326,0.001651945263913646
1329,0.18094465833565618
1331,0.16316211473269387
1332,0.017073191799269864
1335,0.00017441592633987712
1336,0.14038054345706588
1338,0.025100289985786506
1340,0.1753810036019367
1342,0.001822817871664159
1345,0.010486498326135199
1347,0.001822817871664159
1349,0.017073191799269864
1350,0.004311243206843791
1351,2.2727272727272726e-05
1354,0.0009561711729650865
1355,0.017073191799269864
1356,0.017073191799269864
1359,0.05478135169359808
1361,0.14038054345706588
1362,0.1525969016042518
1363,0.18801170866972008
1365,0.0022515517557398098
1366,0.06941302897190012
1367,0.017073191799269864
1368,0.007130114315707149
1369,0.003981664731728655
1370,0.03228499427859262
1371,0.024574097828402575
1372,0.17749836756757228
1374,0.001822817871664159
1375,0.18999906278493411
1376,0.02626972689913603
1379,0.004368324467917634
1380,0.017073191799269864
1383,0.017073191799269864
1387,0.10656816791100347
1388,0.017073191799269864
1389,0.00169342529225553
1390,0.01891833265378703
1394,0.03910441649475967
1396,0.23723718917700462
1397,0.0001233183856502242
1399,0.04289446673819485
1400,0.031693739176829355
1402,0.45130401769686956
1403,0.005155653360332002
1404,0.10807437206145588
1405,0.006831137450007783
1407,0.004105937779296299
1409,0.010486498326135199
1413,0.0
1415,0.021149068222672956
1416,0.012730947521096391
1418,0.001822817871664159
1422,0.0028011828463215486
1423,9.786770419959515e-05
1425,0.002216663088062654
1428,0.017073191799269864
1429,0.0045471341068835875
1430,0.017073191799269864
1431,0.037549795502334955
1432,0.004844831952188201
1434,1.5379883112888342e-06
1435,0.001822817871664159
1436,0.1753810036019367
1438,0.004575604232375934
1443,0.04134212809322091
1445,0.011371600185857316
1446,0.03481889225742346
1453,0.0005537810371268239
1456,0.042196948722045456
1458,0.01594888855478803
1459,3.884978722902294e-05
1460,0.030762922134587742
1461,0.23051369509420755
1462,0.18999906278493411
1463,0.017073191799269864
1466,0.16908739925198532
1467,0.017073191799269864
1469,0.06382475959354424
1470,5.798993737861332e-05
1471,0.21756542524248648
1473,0.001822817871664159
1476,0.0004364597378856733
1477,0.013530831256661031
1481,0.017073191799269864
1482,0.031693739176829355
1485,0.1111068405295817
1486,0.20176653809828454
1490,0.003406939479964692
1491,0.21737050814128106
1493,0.004844831952188201
1494,0.10528932618868726
1500,0.009293894716406355
1504,0.020497115963805622
1506,0.010486498326135199
1509,0.00675256614730299
1512,0.014034440081724463
1514,0.0
1518,0.017073191799269864
1520,0.001822817871664159
1522,0.033274593054852836
1525,0.2080606057725129
1526,0.1111068405295817
1529,0.17907373000365628
1530,0.04289446673819485
1532,0.001822817871664159
1533,0.02925423914801068
1537,0.02827012600495995
1542,0.07230160566218528
1544,0.02827012600495995
1545,0.1842469667050834
1546,0.18801170866972008
1549,0.06741525323130794
1551,0.001822817871664159
1552,0.001822817871664159
1555,0.021943298043621905
1556,0.001822817871664159
1558,0.19526798888588337
1560,0.010486498326135199
1561,0.010268849460249516
1562,0.010486498326135199
1563,1.5379883112888342e-06
1566,7.872432034384897e-05
1568,0.0316435107972914
1570,0.017073191799269864
1575,0.1842469667050834
1577,0.024574097828402575
1579,0.008055708888975457
1581,0.015356817767604412
1582,0.05122228353932387
1585,0.04289446673819485
1586,0.007130114315707149
1587,0.00393904684380621
1593,0.017073191799269864
1597,0.045084244176750374
1599,0.0065229365356826805
1608,1.3966480446927374e-05
1609,0.017073191799269864
1612,0.031693739176829355
1615,0.001822817871664159
1616,0.04844740046223965
1618,0.06666447983976526
1619,0.001822817871664159
1624,0.010486498326135199
1625,0.09268082086929583
1627,0.01333594243514586
1628,0.20176653809828454
1635,0.001822817871664159
1636,0.11055999168111423
1637,0.017073191799269864
1640,0.021943298043621905
1642,6.354708261120739e-05
1645,0.017073191799269864
1647,0.010486498326135199
1648,0.18801170866972008
1650,0.000782094145960575
1651,0.05871235468165939
1653,0.01333594243514586
1654,0.008580057565740554
1655,0.002823277446977435
1656,0.032451009747021926
1657,0.1111068405295817
1659,0.1525969016042518
1661,0.05406453913176788
1662,0.019800183702732538
1663,0.1842469667050834
1664,0.0665781396308394
1671,0.017073191799269864
1673,0.017073191799269864
1674,0.0027411212464532203
1678,0.001822817871664159
1680,0.016919496713125676
1682,0.015336754610951448
1687,1.5379883112888342e-06
1689,0.001822817871664159
1690,0.010455360206959198
1691,0.02969279635538512
1692,0.2607242663381599
1696,7.872432034384897e-05
1701,0.009427030639740722
1702,0.007534190303062208
1705,0.017073191799269864
1707,0.017073191799269864
1711,0.021943298043621905
1714,0.032451009747021926
1715,0.18999906278493411
1716,0.06741525323130794
1717,0.001822817871664159
1719,0.001822817871664159
1723,0.001822817871664159
1725,0.0
1726,0.17934084142506784
1728,1.5379883112888342e-06
1730,0.00016433812020218397
1731,0.004575604232375934
1736,0.0012724094421168357
1742,0.20176653809828454
1745,0.06376018672301037
1747,0.18094465833565618
1749,0.027258665060856484
1750,0.10525503249298768
1751,0.0006587570325291868
1752,0.04022992046271945
1753,0.025874133592743265
1754,0.01333594243514586
1758,0.189448508515438
1759,0.003537803578191077
1760,0.00041655107231311354
1761,0.017073191799269864
1763,0.031693739176829355
1765,0.422874541086217
1767,0.049303588469580335
1768,0.001822817871664159
1769,0.0
1774,0.03470786212773779
1775,0.10798398436464689
1776,1.5379883112888342e-06
1777,0.024574097828402575
1779,0.03440703007138196
1780,0.00011220055102385746
1783,0.001822817871664159
1784,0.00042870258980188446
1785,0.00030532550271057874
1789,0.017073191799269864
1790,0.06600572964855861
1792,0.007656701303119013
1793,0.06741525323130794
1795,0.010486498326135199
1796,0.001286438464607275
1798,0.06239030225981354
1802,0.005151470726854485
1803,0.12248253861038519
1805,7.193861185325978e-05
1806,0.009548840050512788
1809,0.010383805791341977
1810,0.0
1812,0.017073191799269864
1813,0.13000636528979276
1814,0.07246287702607568
1815,0.2577364115652381
1817,0.017686288731590585
1818,0.0054431090768804315
1819,0.031693739176829355
1820,0.0037748196115380316
1821,0.19217699190186682
1823,0.02498170921555782
1826,0.01580593895989479
1827,0.01518600048596521
1829,0.1792112370229967
1831,0.00561965113135623
1833,0.016717658151917423
1834,0.012017783144465095
1837,0.02827012600495995
1838,0.001822817871664159
1839,0.0004849654534806128
1840,0.021901168420594558
1841,0.01926834898080021
1842,0.00520338356891123
1844,0.005793791766615838
1845,0.01301247907240722
1846,1.5379883112888342e-06
1847,0.003981664731728655
1850,0.001822817871664159
1851,0.03910441649475967
1852,1.5379883112888342e-06
1860,0.049303588469580335
1862,0.011977679396036944
1864,0.16748844577227195
1865,0.010486498326135199
1866,0.02827012600495995
1867,0.04089169649508438
1870,0.016180822705812656
1871,0.026272956487537455
1872,0.017073191799269864
1873,0.001822817871664159
1874,0.021427875601206486
1876,0.0074807091334895045
1878,0.009590814810284457
1879,0.20176653809828454
1884,0.026584876727414115
1885,0.007130114315707149
1888,0.009478443998198896
1893,0.0
1897,0.04089169649508438
1901,0.010486498326135199
1902,0.010486498326135199
1903,0.001822817871664159
1905,0.06239030225981354
1907,8.597017304535962e-05
1908,0.20897575494417595
1919,0.1753810036019367
1921,0.1753810036019367
1926,0.010486498326135199
1928,0.0003722744522805231
1930,0.1977486963449333
1933,0.008366089380607256
1934,0.010486498326135199
1935,0.03825903711799118
1939,0.16908739925198532
1940,0.017073191799269864
1942,0.004823634959886962
1943,0.0002380952380952381
1945,4.520440251572327e-05
1946,0.0966664842778772
1948,0.03910441649475967
1949,0.0316435107972914
1952,0.02827012600495995
1953,0.01333594243514586
1955,0.021943298043621905
1959,8.021390374331552e-05
1963,0.010486498326135199
1965,0.001042486231313926
1967,0.017073191799269864
1968,0.02406871921491759
1969,0.0
1970,0.026351810462675863
1973,0.0006533612621429854
1977,0.2689476393418904
1978,0.001822817871664159
1979,0.00037018916065714524
1988,0.017073191799269864
1991,0.017073191799269864
1994,0.0
1996,0.001822817871664159
1997,0.0002955775352837929
1998,0.07720621338328088
2000,0.219182811013786
2002,0.0010647866863177085
2004,0.04289446673819485
2007,0.03710131620684848
2008,0.01333594243514586
2010,0.001822817871664159
2011,0.0
2012,0.026371709410718286
2015,0.00018118449651165124
2018,1.5379883112888342e-06
2019,0.001822817871664159
2023,0.031693739176829355
2024,0.028444549805697935
2026,0.010486498326135199
2028,0.004844831952188201
2029,0.01333594243514586
2031,0.017073191799269864
2033,0.03910441649475967
2034,0.0
2037,0.1901815360352792
2038,0.017073191799269864
2039,0.003195043639655649
2040,0.001822817871664159
2042,0.010486498326135199
2045,0.024574097828402575
2048,0.025025173480786964
2049,0.02827012600495995
2050,0.0008324024616594276
2057,0.017073191799269864
2061,0.024574097828402575
2063,0.005539731077156547
2067,0.0012855370529792753
2069,0.02879211556517409
2070,0.017073191799269864
2072,0.18092070672130628
2073,0.02568585243863231
2075,0.010486498326135199
2076,0.04289446673819485
2081,0.021943298043621905
2082,0.019882799130310155
2084,0.01977532072508916
2085,0.08528138652844598
2086,0.021943298043621905
2088,0.017073191799269864
2092,0.18092070672130628
2093,0.0
2094,0.001822817871664159
2096,0.09202640448794186
2102,0.031693739176829355
2103,0.1111068405295817
2104,0.08493161532951538
2108,0.1953641276111485
2109,0.004374470446647524
2111,0.02827012600495995
2113,0.05377803632139799
2116,0.07126691131168393
2117,0.03710131620684848
2118,0.014977559893876004
2119,0.01333594243514586
2120,0.001822817871664159
2121,0.01333594243514586
2124,0.03331871560395159
2125,0.03910441649475967
2126,0.0043955152807113795
2127,0.1977486963449333
2131,1.5379883112888342e-06
2133,0.03208892318219207
2134,0.011743767544525194
2136,0.01333594243514586
2137,0.17749836756757228
2139,0.04289446673819485
2144,0.0
2145,0.014638371727188782
2146,0.027861009031906202
2149,0.12
2150,0.0018585690057820769
2151,0.008708408408290815
2152,0.011343716488398136
2153,0.001822817871664159
2157,0.20877478848564504
2158,0.021943298043621905
2159,0.006051227603811945
2161,0.001822817871664159
2163,0.001822817871664159
2166,0.035700911578503663
2169,0.0016245726013947945
2171,0.20176653809828454
2177,0.0
2179,0.07672021934793541
2182,1.5379883112888342e-06
2184,0.14038054345706588
2185,0.03710131620684848
2186,0.0008255514768176678
2187,0.009414113973689863
2188,0.016072899446287828
2189,0.001822817871664159
2190,0.18094465833565618
2194,0.05216004115890145
2195,0.01333594243514586
2196,0.21764956863495105
2198,0.06725540080059748
2199,0.011630515199999409
2200,0.00021559040321424648
2201,0.00455514564586818
2203,0.01274642556486448
2208,0.01333594243514586
2209,0.014549681012410505
2210,0.20807980918570856
2211,0.001822817871664159
2213,0.01069068159530741
2214,0.013066916613002555
2215,0.16748844577227195
2216,1.7761989342806394e-05
2218,0.005461292774059495
2222,0.03910441649475967
2224,1.5379883112888342e-06
2229,1.1160714285714286e-05
2230,0.004823634959886962
2234,0.11536766408896482
2235,0.024574097828402575
2237,0.017073191799269864
2239,0.001822817871664159
2241,0.0013784515123120926
2242,0.004844831952188201
2243,0.017073191799269864
2244,0.001822817871664159
2245,0.008580057565740554
2248,0.019917196378056338
2251,0.00870981334120628
2253,0.2080606057725129
2254,0.0017653120338466445
2257,0.003981664731728655
2261,0.08179286247678873
2262,0.021943298043621905
2266,0.004823634959886962
2269,0.001822817871664159
2275,0.00034831081018440465
2278,0.010486498326135199
2279,0.00078029226159807
2283,0.0006641336580392914
2284,0.0665781396308394
2285,0.001886754108959532
2286,1.5379883112888342e-06
2287,0.035478757698985695
2289,0.11055999168111423
2290,0.19521846579443702
2291,0.021943298043621905
2293,0.017073191799269864
2300,0.0273163307260782
2301,0.008055708888975457
2302,0.012722723152488877
2303,0.0034575815197790192
2304,0.0028011828463215486
2305,0.05118517100538338
2306,0.03910441649475967
2307,0.031693739176829355
2308,0.16748844577227195
2311,0.031693739176829355
2313,0.02827012600495995
2315,0.0
2316,0.017073191799269864
2318,0.1525969016042518
2322,0.006113525425517384
2323,0.01333594243514586
2325,0.02827012600495995
2327,0.021943298043621905
2328,0.06600572964855861
2329,0.06741525323130794
2330,0.011222044493917546
2332,0.001822817871664159
2333,0.0028011828463215486
2334,0.019797458311673004
2337,0.024574097828402575
2338,0.19111656391675844
2341,0.2401338287594847
2344,0.04289446673819485
2345,0.0018775043491236322
2347,0.0006676853686491685
2348,0.012162943828344406
2349,0.001822817871664159
2350,0.0
2351,0.12687333207882182
2358,0.012019704732390278
2359,0.09774987900018131
2361,0.024574097828402575
2363,0.003320632936994418
2364,0.004309791860036657
2366,0.07924255840063382
2369,0.001822817871664159
2370,0.013836963830453257
2373,0.03910441649475967
2375,0.024986907826129775
2377,0.04289446673819485
2384,0.06741525323130794
2385,0.008952471663731114
2386,0.03225829513677924
2387,1.5379883112888342e-06
2388,0.0703842298137629
2392,0.017073191799269864
2393,0.017073191799269864
2394,0.017073191799269864
2395,0.005696118269647681
2396,0.031693739176829355
2397,0.024574097828402575
2400,0.017073191799269864
2401,0.005375783267355545
2403,0.011505763503285188
2407,0.21178725006316676
2408,0.03710131620684848
2410,0.010486498326135199
